"V1","location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
14880,"South Carolina","2020-04-04",150.593996406749,138.885087719298,163.218611111111,41.0528676308212,38.9395220588235,43.2649122807018,37.8744804073077,36.1666666666667,39.625,4,4,4,26.4771095104242,21.5769736842105,32.5055555555556,7.52873991305392,6.84605263157895,8.3125,37,37,37,0,0,0,0,0,0,"observed",-38.9888208838692,"observed",1513.67135751847,189.958713743625,833.00033509839,"471.308161003786","1618.50853249589"
14881,"South Carolina","2020-04-05",159.63803173961,147.222222222222,172.685160818713,44.2453605338246,42.0573529411765,46.6114583333333,40.7510741973756,39,42.7786458333333,4,4,4,26.4590850419017,21.7483552631579,32.5020833333333,7.49684276412442,6.8125,8.33333333333333,41,41,41,0,0,0,0,0,0,"observed",-39.3404139276161,"observed",1582.67911410428,186.629541806898,940.3742600509,"536.049971143893","1824.2138483672"
14882,"South Carolina","2020-04-06",169.363689257642,157.046315789474,182.563020833333,47.1375888191186,44.8325,49.3695046439628,43.4065138518258,41.5826388888889,45.3,5,5,5,26.4496584080264,21.7484375,32.1578947368421,7.49710804991362,6.8125,8.2859243697479,46,46,46,0,0,0,0,0,0,"observed",-39.6027702435216,"observed",1589.07506487789,183.388817923661,1065.09307836866,"611.564846596984","2061.24523511323"
14883,"South Carolina","2020-04-07",178.229967870429,164.995588235294,191.472886029412,49.3825971394017,47,51.7058823529412,45.3318296232105,43.44375,47.2222222222222,5,5,5,26.4952920879301,21.8929566563468,32.3347222222222,7.83312671502474,7.05874183006536,8.66666666666667,51,51,51,0,0,0,0,0,0,"observed",-39.7742429080154,"observed",1556.13026805975,182.279333597892,1214.45628995719,"689.733347924122","2377.20355481052"
14884,"South Carolina","2020-04-08",183.689988979949,169.991666666667,198.324561403509,51.6048242394087,49.25,54.0014705882353,47.2231810377961,45.2349673202614,49.2654024767802,5,5,5,26.5070943907486,22,32.118653250774,7.82990187146445,7.07666666666667,8.68795955882353,56,56,56,0,0,0,0,0,0,"observed",-39.8528077842999,"observed",1506.95367518252,183.13009711588,1397.44870561856,"773.465150976911","2761.37952231304"
14885,"South Carolina","2020-04-09",189.218829667572,176.525657894737,203.534033613445,53.4792830987511,51.0513157894737,56.1112745098039,48.8659862327258,46.6666666666667,51.0014705882353,6,6,6,26.4650778784167,21.6307894736842,31.8832107843137,7.78999631016129,7.0665625,8.62516447368421,62,62,62,0,0,0,0,0,0,"observed",-39.8367586061022,"observed",1453.30214298075,183.747937892688,1616.15786336311,"877.569940291266","3225.52729577203"
14886,"South Carolina","2020-04-10",193.405638171503,179.4975,208.572767857143,54.3969973093642,51.7884868421053,56.9473684210526,49.5505482144962,47.3066666666667,51.5893188854489,6,6,6,26.414732034937,21.5,32.890350877193,7.80846445155721,7.05263157894737,8.68441295546559,68,68,68,0,0,0,0,0,0,"observed",-39.7256980599685,"observed",1396.64593128745,181.507159160391,1858.77118813251,"1007.2488426999","3636.6475782613"
14887,"South Carolina","2020-04-11",194.797263702886,181,209.166911764706,55.3297962977124,52.8391081871345,58.1057565789474,50.2396467779597,47.9984375,52.3895833333333,6,6,6,26.6237267215241,21.8741776315789,32.2864661654135,7.82873554871341,7.0907196969697,8.66710526315789,74,74,74,0,0,0,0,0,0,"observed",-39.5216535936602,"observed",1336.1789846806,175.389042871102,2098.99608688496,"1175.00940017275","3981.83861196178"
14888,"South Carolina","2020-04-12",191.656268107215,178.679605263158,205.790325077399,55.24567181196,52.4993421052632,58,49.9164100579245,47.61,52.0527046783626,6,6,6,22.0958623462236,17.8493382352941,27.0026315789474,6.80997513423539,6.05416666666667,7.66666666666667,80,80,80,0,0,0,0,0,0,"observed",-39.2302118631911,"observed",1275.62347672794,166.948067675848,2227.91469675987,"1381.12512023779","4045.82518592472"
14889,"South Carolina","2020-04-13",188.046872923512,175.155614035088,201.060130718954,54.8376193650691,52.1535714285714,57.5006578947368,49.3493702865719,47,51.5714285714286,6,6,6,21.9658043649806,17.8493382352941,26.9458333333333,6.80468282688674,6,7.6671875,86,86,86,0,0,0,0,0,0,"observed",-38.861226356901,"observed",1224.32238127696,159.299687944753,2322.05247774207,"1559.87595030888","4134.21085361787"
14890,"South Carolina","2020-04-14",184.513872405875,171.661666666667,198.325950292398,54.4329619602147,51.6152777777778,57.2222222222222,48.7909799022271,46.4375,51.1258223684211,6,6,6,22.0445773596802,17.7362781954887,27.3175101214575,6.80036366691014,6.06232638888889,7.63186090225564,92,92,92,0,0,0,0,0,0,"observed",-38.4291060014449,"observed",1192.32925824934,154.817284677051,2375.25815652055,"1595.29805004193","4237.53000894156"
14891,"South Carolina","2020-04-15",180.978550467051,167.142226890756,194.590196078431,53.7131742361612,51.0513157894737,56.41875,48.0067671251006,45.7767543859649,50.3347222222222,6,6,6,22.0389734635763,17.4993421052632,27.2236111111111,6.50074851054518,5.86615384615385,7.25069444444444,98,98,98,0,0,0,0,0,0,"observed",-37.9505559661478,"observed",1184.11404592285,153.439780337857,2411.70795374462,"1607.24262311901","4400.71680764898"
14892,"South Carolina","2020-04-16",181.942047409488,168.554166666667,194.479411764706,54.029654022882,51.2624613003096,56.6879595588235,48.2372285843628,45.9409803921569,50.475730994152,6,6,6,26.5126993066058,21.553431372549,32.0066666666667,7.50096826029148,6.83333333333333,8.30039473684211,104,104,104,0,0,0,0,0,0,"observed",-37.4418612369112,"observed",1195.03522912923,152.960698617228,2425.75823669684,"1610.06751253279","4564.8854014348"
14893,"South Carolina","2020-04-17",187.007307310002,173.4984375,200.760416666667,55.0051243372726,52.2346749226006,57.7506944444444,49.2207037444582,46.8821691176471,51.4,5,5,5,30.8880443823419,25.4205263157895,36.8336538461539,8.50421022744455,7.82352941176471,9.2633971291866,109,109,109,0,0,0,0,0,0,"observed",-36.917266633275,"observed",1213.68503720255,150.974732758054,2503.42025835513,"1590.09368272773","4806.02454198438"
14894,"South Carolina","2020-04-18",197.292255635747,184.234674922601,211.790570175439,58.0082318118199,55.1994117647059,60.5563725490196,52.2230600557209,49.894427244582,54.3894607843137,5,5,5,35.3133324521239,29.3326923076923,41.4216374269006,9.49995023867172,8.78947368421053,10.3333333333333,114,114,114,0,0,0,0,0,0,"observed",-36.388178679188,"observed",1229.97187486997,146.918596560313,2566.68893690452,"1563.81620234351","5044.49938545678"
14895,"South Carolina","2020-04-19",215.281992504619,201.665,230.616666666667,62.3173090442667,59.3155870445344,65.0717261904762,56.4412490508288,54.1098958333333,58.7278409090909,5,5,5,39.8053869391487,33.7880701754386,46.7309523809524,10.8061852823604,10.0554824561404,11.615625,119,119,119,0,0,0,0,0,0,"observed",-35.8628065093757,"observed",1243.85979476914,142.601908329196,2611.70417421607,"1507.26941012212","5276.53292210251"
14896,"South Carolina","2020-04-20",237.65179230197,223.434895833333,252.685526315789,67.5887725376232,64.5875919117647,70.4675,61.633656847968,59.2335784313725,64,5,5,5,44.0191243756115,37.5,51.0058823529412,12.1045902083812,11.2628289473684,13,124,124,124,0,0,0,0,0,0,"observed",-35.346448092381,"observed",1265.7574195889,140.906559742263,2629.58910897961,"1386.40403720869","5513.06593643566"
14897,"South Carolina","2020-04-21",264.14892166348,247.872569444444,279.5015625,74.1827554621204,71.2344117647059,77.1677631578947,68.077516435594,65.6470588235294,70.6111111111111,6,6,6,48.5662364067993,41.9986842105263,55.75625,13.4238847959617,12.5256578947368,14.4444444444444,130,130,130,0,0,0,0,0,0,"observed",-34.8427544153348,"observed",1307.17683506408,143.678834888937,2617.87669941635,"1228.72409298522","5775.12903985092"
14898,"South Carolina","2020-04-22",298.418263135622,282.063333333333,314.951461988304,82.0915264785266,79.1111111111111,85.1666666666667,75.7605721286926,73.4,78.2946594427245,7,7,7,57.3052074611706,49.8460526315789,65.2808333333333,15.6987673265675,14.75,16.7368421052632,137,137,137,0,0,0,0,0,0,"observed",-34.3541740374213,"observed",1369.49651235023,150.464050200534,2609.73219891403,"1119.11219018917","6037.86963465905"
14899,"South Carolina","2020-04-23",337.414480081056,319.827205882353,355.836029411765,91.2802404464258,88.2327450980392,94.3162280701754,84.6407799316739,82.2937091503268,87.2105263157895,8,8,8,66.1998390195932,57.9361213235294,74.4790296052632,17.9971784194564,17,19.0717261904762,145,145,145,0,0,0,0,0,0,"observed",-33.8816517603942,"observed",1439.87016887197,158.8013901026,2569.16901862203,"1036.63042118864","6333.43985047668"
14900,"South Carolina","2020-04-24",385.365567570089,366.722023809524,404.683333333333,102.760484452269,99.7647058823529,105.928571428571,95.7263823359475,93.2624613003096,98.3753472222222,9,9,9,79.5676683780186,70.8869791666667,88.8952850877193,21.3089795545571,20.25,22.5559523809524,154,154,154,0,0,0,0,0,0,"observed",-33.425383412177,"observed",1499.07182508005,165.720997867672,2470.42779506626,"905.039593071584","6390.2577983926"
14901,"South Carolina","2020-04-25",437.816544293765,418.175,460.882516339869,115.867062539305,112.646953781513,119,108.277404200671,105.788854489164,110.948684210526,10,10,10,88.1703262513029,78.8328125,99.1188725490196,23.9165532212713,22.8229411764706,25.2222222222222,164,164,164,0,0,0,0,0,0,"observed",-32.9858314536443,"observed",1538.13012364612,169.29331273858,2434.81407221395,"841.348718626611","6564.62777212632"
14902,"South Carolina","2020-04-26",490.645435792226,468.411805555556,514.391666666667,129.605776344863,126.428571428571,132.668055555556,121.288916602107,118.623660714286,123.885294117647,11,11,11,92.7255074212037,82.9445175438596,102.667307692308,25.5433966324439,24.3328947368421,26.8429276315789,175,175,175,0,0,0,0,0,0,"observed",-32.563145522759,"observed",1569.41869078477,169.407413240958,2459.82514980472,"805.750113978283","6861.0303469893"
14903,"South Carolina","2020-04-27",530.210938641145,496.887719298246,581.6225,141.044747032083,134.736842105263,152,131.764785492517,125.842105263158,143,13,13,13,83.3959132566307,58.9986842105263,134.820909090909,24.2393343541306,18.8421052631579,34.7039285714286,188,188,188,0,0,0,0,0,0,"observed",-32.1570913015146,"observed",1621.04847377902,167.46377228263,2513.34804095104,"771.405164025491","7341.25272373329"
14904,"South Carolina","2020-04-28",567.712817920246,511.775438596491,668.7325,152.143467206821,140.786842105263,174.675,141.669385511758,130.367105263158,164.716428571429,15,15,15,86.5868716800571,58.7355263157895,142.8175,25.5994686852836,19.6302631578947,37.4025,203,203,203,0,0,0,0,0,0,"observed",-31.7681978246542,"observed",1721.69600216973,165.467228187944,2502.5823326388,"715.820551232994","7618.48773562612"
14905,"South Carolina","2020-04-29",599.538131535346,519.209210526316,765.55,162.121754002181,144.998684210526,197.746428571429,150.385026953658,133.103947368421,185.5125,17.999,18,18,89.0239429892347,59.8921052631579,147.61,26.4792550556513,20,39.4303571428571,220.999,221,221,0,0,0,0,0,0,"projected",-31.4808635229008,"observed",1887.99044571092,165.152158638954,2392.00420174537,"634.635671182326","7534.57231668674"
14906,"South Carolina","2020-04-30",625.47408792357,518.840789473684,848.01,169.271106536068,144.048684210526,221.0125,156.433790289037,131.419736842105,207.143333333333,20,20,20,92.39608160226,62.2631578947368,153.412222222222,26.6525627613314,18.4736842105263,43.6016666666667,240.999,241,241,0,0,0,0,0,0,"projected",-31.2685663107422,"observed",2116.60923189753,167.645991245482,2344.40847973303,"577.228943475336","7670.24099432879"
14907,"South Carolina","2020-05-01",642.880740724536,504.307894736842,928.3875,175.258911117542,141,244.5875,161.247303377801,127.949934210526,229.385,21,21,21,95.343350491764,61.8934210526316,164.68,27.4877548201455,18.3671052631579,46,261.999,262,262,0,0,0,0,0,0,"projected",-31.1117103209935,"observed",2378.53754798712,173.564678908346,2277.44475413948,"519.831459633564","7713.88278526177"
14908,"South Carolina","2020-05-02",655.215665471745,483.525,1014.51785714286,180.450103117531,137.157894736842,272.27,165.338529788916,123.098815789474,254.710714285714,18.807,14,30,96.9675308237729,60.9986842105263,166.1875,27.9973772823496,18.2631578947368,48.66875,280.806,276,292,0,0,0,0,0,0,"projected",-30.9958171292276,"observed",2619.79903796649,,2172.90424638322,"457.472047094232","7584.13355927206"
14909,"South Carolina","2020-05-03",666.864360716593,462.313157894737,1092.93714285714,187.964984518358,138.788157894737,291.367857142857,171.717440181482,124.260526315789,270.541071428571,19.561,14,31,97.3669158706919,58.1026315789474,176.700357142857,28.4264716092086,17.8394736842105,50.334375,300.367,290,323,0,0,0,0,0,0,"projected",-30.9101893382888,"projected",2664.15540132009,,2121.68377402475,"416.382119723246","7648.78053038798"
14910,"South Carolina","2020-05-04",683.59902636641,462.676315789474,1155.22,194.441737704431,139.210526315789,309.2325,177.094095463154,124.525,287.733928571429,20.164,14,33,96.685226372561,54.8947368421053,182,28.4616379820343,16.9447368421053,53.1208333333333,320.531,304,356,0,0,0,0,0,0,"projected",-30.846923166486,"projected",2708.51176467369,,2110.53876867153,"387.263457315112","7874.36309392694"
14911,"South Carolina","2020-05-05",695.719547338356,456.860526315789,1202.03,199.674404312861,138.576315789474,327.025,181.287075548737,123.577631578947,302.864880952381,20.949,14,35,94.8625880705294,49.2090131578947,185.758928571429,28.0954339349978,15.6302631578947,54,341.48,318,390.025,0,0,0,0,0,0,"projected",-30.8001788974734,"projected",2752.86812802729,,2066.41424374049,"354.186556469579","7936.32348928459"
14912,"South Carolina","2020-05-06",701.770064329818,442.830263157895,1248.67333333333,203.180902242318,135.313157894737,345.017857142857,183.849505172352,119.997368421053,317.172619047619,21.54,14,36,91.5902679807078,43.9973684210526,193.185714285714,27.4526763489134,14.1052631578947,56.02,363.02,332,426.025,0,0,0,0,0,0,"projected",-30.7656418514779,"projected",2797.22449138089,,1998.71621347573,"319.45384281592","7895.45259456369"
14913,"South Carolina","2020-05-07",702.967962941569,420.73552631579,1319.1375,205.282367259508,130.473684210526,364.860714285714,185.081078807845,115.052565789474,334.771428571429,21.922,14,38,89.9330988131837,39.2078947368421,206.277083333333,26.9514445717466,12.8947368421053,59.4303571428571,384.942,346,464.025,0,0,0,0,0,0,"projected",-30.7401241233949,"projected",2841.58085473449,,1999.37417757431,"298.937291802606","8163.22325945948"
14914,"South Carolina","2020-05-08",700.884285340554,395.307894736842,1363.5825,206.218683486182,125.103947368421,383.204910714286,185.34645171899,109.726315789474,352.5125,22.07,14,40,89.5439197046761,37.5994736842105,205.725,26.7748694479454,12.2631578947368,60.5971428571428,407.012,360,504.025,0,0,0,0,0,0,"projected",-30.7212703266169,"projected",2885.93721808809,,1985.21903647291,"278.141207876289","8352.39625171677"
14915,"South Carolina","2020-05-09",696.184851042632,371.56447368421,1436.43166666667,205.93603884308,117.682894736842,400.6125,184.63282425544,102.942105263158,371.016666666667,21.94,13,41.025,88.5104299174209,35.5236842105263,217.025,26.3307519893419,11.0513157894737,61.7214285714286,428.952,373,545.025,0,0,0,0,0,0,"projected",-30.7073401815901,"projected",2930.29358144169,,1934.88319232095,"253.202044102433","8352.16534684014"
14916,"South Carolina","2020-05-10",690.273010882964,348.044736842105,1486.2,204.533339022265,110.207894736842,416.35,183.046449979213,95.7276315789474,384.519642857143,21.491,11,43,87.6785777815666,34.2078947368421,220.385,25.9696345333158,10.525,63.5883928571428,450.443,384.975,588.025,0,0,0,0,0,11.3499999999999,"projected",-30.6970478811717,"projected",2974.64994479529,,1921.70255419524,"235.506251342036","8468.1298951966"
14917,"South Carolina","2020-05-11",683.462018030645,325.640789473684,1534.0625,202.673868776128,102.368421052632,433.933928571428,181.153240064115,89.1013157894737,397.039285714286,20.809,10,44,86.1377685030527,31.4697368421053,220.437857142857,25.6699984391469,9.84078947368421,64.5025,471.252,395,634.025,0,0,0,0,0,28.9339285714285,"projected",-30.6894434055759,"projected",3019.00630814889,,1907.33321758103,"218.940998786734","8586.11207780633"
14918,"South Carolina","2020-05-12",676.387199389834,303.309210526316,1577.95,200.704804020537,95.4210526315789,448.883928571428,179.268375502997,83.3118421052632,408.885714285714,20.354,9,45.025,84.5164532030448,29.2105263157895,224.858928571428,25.1551903000594,9.21052631578947,65.0107142857143,491.606,404,681.05,0,0,0,0,0,43.8839285714285,"projected",-30.6838248318134,"projected",3063.36267150249,,1879.54905862238,"201.778518474358","8689.24154477692"
14919,"South Carolina","2020-05-13",668.627309116146,285.419736842105,1622.375,199.121526429341,90.8421052631579,459.85,177.60649177588,79.1565789473684,416.269642857143,20.269,9,48,81.6500223501215,26,224.800833333333,24.474285170136,8.47236842105263,65.8175,511.875,413,729,0,0,0,0,0,54.85,"projected",-30.6796735434402,"projected",3107.71903485609,,1846.13138348717,"185.321028249105","8760.80887624791"
14920,"South Carolina","2020-05-14",657.892839876231,269.410526315789,1643.76,196.50837028564,85.8368421052632,468.504166666667,175.017696507719,74.5776315789474,423.144285714286,20.062,8,49,78.4103293940837,24.1552631578947,225.323571428571,23.603598676444,7.84210526315789,66.405,531.937,421.975,775.025,0,0,0,0,0,63.5041666666667,"projected",-30.6766063602214,"projected",3152.07539820969,,1771.28670104262,"165.714816541737","8641.20502885471"
14921,"South Carolina","2020-05-15",644.481828336554,251.503947368421,1666.7875,193.372757004378,81.1026315789474,476.682142857143,171.937527592759,69.6828947368421,430.8175,19.834,8,50,75.8663784111356,22.4184210526316,222.323571428571,23.0017640010875,7.10394736842105,67.015,551.771,429,825.05,0,0,0,0,0,71.6821428571427,"projected",-30.6743401690896,"projected",3196.4317615633,,1711.73600768302,"149.484217826044","8526.68477655407"
14922,"South Carolina","2020-05-16",629.848208312272,233.760526315789,1677.45071428571,189.495451596297,75.3078947368421,485.245,168.268877389608,65.0460526315789,436.015178571428,19.572,7,50,73.9628746487302,20.3671052631579,230.407142857143,22.3131662011277,6.63026315789474,66.0178571428571,571.343,437,877.025,0,0,0,0,0,80.2449999999998,"projected",-30.6726657916951,"projected",3240.78812491689,,1643.5702948468,"134.079868269083","8323.32126742245"
14923,"South Carolina","2020-05-17",614.398510951179,213.471052631579,1681.295,184.95567385172,69.5684210526316,487.245714285714,164.054642224739,59.4184210526316,438.80875,19.154,7,51.025,71.6831580116693,17.8921052631579,225.14,21.5538602374578,5.73684210526316,67,590.497,444,927.025,0,0,0,0,0,82.2457142857139,"projected",-30.6714286764228,"projected",3285.14448827049,,1601.29323521286,"121.118318863749","8264.49036599942"
14924,"South Carolina","2020-05-18",598.426775258363,198.906578947368,1694.06,180.175176062405,63.4671052631579,489.045,159.671740683792,54.9881578947368,441.085,18.487,6,51.025,69.8561889539382,16.7881578947368,224.55625,20.9779361456827,5.47368421052632,67,608.984,450,976,0,0,0,0,0,84.0449999999997,"projected",-30.6705146326702,"projected",3329.50085162409,,1581.59710617905,"111.865639082529","8334.97821643732"
14925,"South Carolina","2020-05-19",583.072424617745,182.406578947368,1700.875,175.58306820026,58.9947368421053,492.027142857142,155.48882112202,50.8394736842105,443.91875,17.764,6,51.025,68.7867158436893,16.1026315789474,226.4125,20.5385684867678,5.26184210526316,67.8008333333333,626.748,455,1025,0,0,0,0,0,87.0271428571424,"projected",-30.669839290606,"projected",3373.85721497769,,1567.45392620416,"103.908557978645","8437.93254859303"
14926,"South Carolina","2020-05-20",568.184045102575,171.148684210526,1712.0275,171.264398826354,54.15,497.755,151.625920899457,46.8907894736842,447.85,17.218,5,51.025,66.7959482430323,14.7881578947368,222.6875,20.0427751978414,4.525,66.3660714285714,643.966,460,1075.025,0,0,0,0,0,92.7549999999996,"projected",-30.669340313503,"projected",3418.2135783313,,1573.24260946658,"97.951564348815","8667.41104555479"
14927,"South Carolina","2020-05-21",554.704857536461,156.468421052632,1720.07202380952,167.190753555586,50.0921052631579,502.69,147.994403145277,42.8881578947368,452.504166666666,16.714,5,51.025,65.5499195725456,13.3671052631579,233.683333333333,19.6502241771773,4.15789473684211,67.805,660.68,464.975,1126.025,0,0,0,0,0,97.6899999999997,"projected",-30.6689716438131,"projected",3462.56994168489,,1533.65289840149,"89.3626510296483","8587.52907314799"
14928,"South Carolina","2020-05-22",542.205089550001,144.314473684211,1747.415,163.519849881981,46.2052631578947,505.456666666667,144.721595869189,39.4184210526316,453.529166666667,16.197,4,51,64.302108213991,12.6315789473684,229.60375,19.3118483157366,4.05263157894737,67.2520833333333,676.877,469,1177.1,0,0,0,0,0,100.456666666667,"projected",-30.668699251875,"projected",3506.9263050385,,1476.43041254697,"80.3920657464769","8373.92974742902"
14929,"South Carolina","2020-05-23",530.60013992674,133.727631578947,1727.6125,160.128332342374,43.1,507.933928571428,141.754970417195,36.9921052631579,454.607142857143,15.813,4,51.025,63.4660328876146,11.8934210526316,232.010714285714,18.9411169937089,3.84210526315789,67.4108333333333,692.69,473,1230.125,0,0,0,0,0,102.933928571428,"projected",-30.6684979948419,"projected",3551.2826683921,,1412.7674940588,"71.9047952611931","8099.74995896799"
14930,"South Carolina","2020-05-24",519.560690980549,126.984210526316,1758.14428571429,156.796870490071,40.6763157894737,512.125,138.859319364021,34.625,460.208333333333,15.52,4,52,61.984378439384,11.05,231.335714285714,18.5795365868437,3.63157894736842,70.25625,708.21,476.975,1286.1,0,0,0,0,0,107.125,"projected",-30.6683492958985,"projected",3595.6390317457,,1351.62867360749,"64.3479647720931","7827.467933073"
14931,"South Carolina","2020-05-25",508.777051594273,115.988157894737,1783.6125,153.354585803657,36.9473684210526,516.025,135.85054833685,31.7868421052632,463.8525,15.17,3,51.025,60.4951948384304,8.99868421052632,240.50625,18.0789056136459,3.05263157894737,68.41,723.38,480.95,1343,0,0,0,0,0,111.025,"projected",-30.6682394295479,"projected",3639.9953950993,,1268.29151154612,"56.4242655875394","7509.81878942756"
14932,"South Carolina","2020-05-26",497.153815998621,106.525,1770.0375,149.801279938302,33.8894736842105,515.591666666667,132.733303786143,29.5776315789474,463.35,14.86,3,52,58.3973839216425,8.94605263157895,227.14,17.603979304781,2.84078947368421,67.6225,738.24,483.975,1400,0,0,0,0,0,110.591666666667,"projected",-30.6681582546941,"projected",3684.3517584529,,1208.31811169638,"50.3318208854646","7317.0771456445"
14933,"South Carolina","2020-05-27",485.585999950071,100.244736842105,1753.5225,146.144167345125,31.5736842105263,516.5375,129.501461080092,27.3671052631579,463.0125,14.627,3,52.025,56.4856497340894,7.99868421052632,224.341666666667,17.0424860832666,2.63157894736842,67.1559523809524,752.867,486.975,1458,0,0,0,0,0,111.5375,"projected",-30.668098278579,"projected",3728.7081218065,,1201.08596479503,"47.1501848408254","7406.36266314496"
14934,"South Carolina","2020-05-28",472.798264147707,91.9473684210526,1750.855,142.173706057015,29.3144736842105,515.39,125.988367816364,25.1052631578947,461.4025,14.373,3,53,54.1276456224847,7.62763157894737,222.406666666667,16.4403027129776,2.52631578947368,66.4233333333333,767.24,489,1515.05,0,0,0,0,0,110.39,"projected",-30.6680539651714,"projected",3773.0644851601,,1160.21171744166,"42.8134983592667","7298.72475954652"
14935,"South Carolina","2020-05-29",459.185094387828,85.625,1764.8,138.077376438001,26.7868421052632,509.220535714286,122.320293550305,23.1513157894737,455.21875,14.08,3,53,52.0632231405248,7.15657894736842,220.08,15.8758365821141,2.42105263157895,64.8458333333333,781.32,491.975,1568.175,0,0,0,0,0,104.220535714286,"projected",-30.6680212241696,"projected",3817.4208485137,,1105.20863505544,"38.3918298999546","7098.81985022374"
14936,"South Carolina","2020-05-30",445.155562892006,77.25,1725.9125,134.047769302357,24.3065789473684,509.679166666667,118.681789276131,21.0407894736842,454.020833333333,13.706,2,52.025,50.8108072571477,5.78815789473684,214.20625,15.407253101813,1.89342105263158,63.5125,795.026,494.95,1619.375,0,0,0,0,0,104.679166666667,"projected",-30.6679970334504,"projected",3861.7772118673,,1072.28166747353,"35.1447515145876","7017.25280457516"
14937,"South Carolina","2020-05-31",431.917644005345,68.9986842105263,1726.465,130.185669352388,22.3144736842105,502.454166666667,115.175267981009,19.1,447.616666666667,13.284,2,52.025,49.9805721459011,5.36296052631579,222.8375,15.0088361957143,1.73684210526316,63.875,808.31,496.95,1669.625,0,0,0,0,0,97.4541666666665,"projected",-30.6679791601153,"projected",3906.1335752209,,1044.34370723404,"32.0163960685721","6957.89191676636"
14938,"South Carolina","2020-06-01",419.287240860318,63.3118421052632,1707.32416666667,126.55487911313,20.1026315789474,500.39,111.928302681014,17.3644736842105,444.908333333333,12.811,2,51.025,49.1062529815128,4.3671052631579,211.270833333333,14.6717782475093,1.47368421052632,63.8216666666666,821.121,498.95,1718.875,0,0,0,0,0,95.3899999999999,"projected",-30.6679659543854,"projected",3950.4899385745,,1022.49148624094,"29.53178145641","6929.03099929585"
14939,"South Carolina","2020-06-02",407.413918066973,58.1486842105263,1676.08416666667,123.191162740978,18.2105263157895,495.743333333333,108.946243248328,15.6315789473684,444.465,12.32,2,50.025,47.6353907473117,4.20901315789474,216.618333333333,14.3200588256901,1.36842105263158,65.1875,833.441,500.95,1767.025,0,0,0,0,0,90.7433333333332,"projected",-30.6679561973197,"projected",3994.8463019281,,1010.78106691778,"27.5397444925504","6958.1710402163"
14940,"South Carolina","2020-06-03",395.70423865874,52.7697368421053,1678.76416666667,119.952159300637,16.6263157894737,497.079166666667,106.064926879609,14.2592105263158,445.838333333333,11.861,2,49.025,45.7705774615005,3.57894736842105,215.504166666667,13.8712207368354,1.31578947368421,64.2645833333333,845.302,501.975,1815.175,0,0,0,0,0,92.0791666666666,"projected",-30.6679489883027,"projected",4039.2026652817,,986.600218447448,"25.3242723642616","6902.39868424604"
14941,"South Carolina","2020-06-04",384.903968081819,48.3065789473684,1654.5075,116.856091737545,14.6289473684211,495.236666666667,103.327132845453,12.4171052631579,444.215833333333,11.536,1,49.025,44.3154749955325,3.52631578947368,213.504166666667,13.4497807526452,1.26315789473684,61.4066666666667,856.838,503,1863.25,0,0,0,0,0,90.2366666666666,"projected",-30.667943661914,"projected",4083.5590286353,,934.361850080193,"22.5056350878207","6656.46850660851"
14942,"South Carolina","2020-06-05",374.266614115039,42.7263157894737,1636.415,113.600008268439,13.8394736842105,490.9625,100.397550213856,11.6842105263158,440.08,11.291,1,50,42.5246594130027,3.47368421052632,210.415,12.8480335246023,1.21052631578947,61.5166666666667,868.129,504.975,1912.2,0,0,0,0,0,85.9624999999999,"projected",-30.6679397265067,"projected",4127.9153919889,,883.961693258373,"19.9797331887297","6411.55569626894"
14943,"South Carolina","2020-06-06",362.735693525871,41.05,1616.645,110.009858265144,13.1565789473684,483.83,97.1813298791723,11.1052631578947,430.908333333333,11.077,1,50,40.3936030401315,3.47368421052632,192.22,12.2003865835489,1.15789473684211,60.805,879.206,505.975,1960.175,0,0,0,0,0,78.8299999999999,"projected",-30.6679368188275,"projected",4172.2717553425,,860.971641516156,"18.3433704969939","6342.53140412094"
14944,"South Carolina","2020-06-07",350.014727377649,39.1460526315789,1596.74,106.255292690552,12.4197368421053,474.958333333333,93.792799423229,10.6842105263158,424.4375,10.806,1,50,38.4326094380207,3.47368421052632,199.772916666667,11.6953400390545,1.15789473684211,59.5125,890.012,506.975,2007.15,0,0,0,0,0,69.9583333333332,"projected",-30.6679346704861,"projected",4216.6281186961,,829.517145858753,"16.4070770670893","6208.90131475862"
14945,"South Carolina","2020-06-08",336.237585611598,37.2052631578947,1559.61916666667,102.368733823448,11.8921052631579,465.391666666667,90.2751175573781,10.2618421052632,413.641666666667,10.468,1,49,36.3761787785529,3.525,183.145833333333,11.2394204376764,1.10526315789474,57.695,900.48,507.975,2052.2,0,0,0,0,0,60.3916666666666,"projected",-30.667933083182,"projected",4260.9844820497,,788.586096528219,"14.3376645511715","6000.4831522949"
